ImagePath,super_conf,super_class,sub_conf,sub_class,subtwo_conf,subtwo_class,Layer_1_ans,Layer_1_conf,Layer_2_ans,Layer_2_conf,Layer_3_ans,Layer_3_conf,Layer_1_True,Layer_2_True,Layer_3_True
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_B52E2TN-1-3.jpg,"['0.9921', '0.0078']","['CF', 'TFT']","['0.5411', '0.3397', '0.1175', '0.0015']","['OP', 'UP', 'NP', 'INT']","['0.7275', '0.0779', '0.0600', '0.0404', '0.0354']","['PI SPOT-WITH PAR', 'POLYMER', 'GLASS CULLET', 'CF REPAIR FAIL', 'CF DEFECT']",CF,0.9921,OP,0.7275,PI SPOT-WITH PAR,0.5411,CF,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/M1-ABNORMAL@NP@TFT@Array_B59271B-1-3.jpg,"['0.9999', '3.7088']","['TFT', 'CF']","['0.9251', '0.0545', '0.0202', '2.8400']","['NP', 'UP', 'OP', 'INT']","['0.4774', '0.3007', '0.1805', '0.0198', '0.0124']","['ITO-RESIDUE-T', 'PI SPOT-WITH PAR', 'PV-HOLE-T', 'M1-ABNORMAL', 'AS-RESIDUE-E']",TFT,0.9999,NP,0.4774,ITO-RESIDUE-T,0.9251,TFT,NP,M1-ABNORMAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B4VV1UB-1-3.jpg,"['0.9999', '1.2518']","['CF', 'TFT']","['0.9999', '1.3150', '6.8504', '6.0941']","['NP', 'OP', 'INT', 'UP']","['0.9393', '0.0599', '0.0007', '1.6093', '1.5005']","['CF DEFECT', 'CF REPAIR FAIL', 'CF PS DEFORMATION', 'POLYMER', 'GLASS CULLET']",CF,0.9999,NP,0.9393,CF DEFECT,0.9999,CF,NP,CF DEFECT
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@UP@TFT@Cell_B57R3AC-1-3.jpg,"['0.9999', '1.2553']","['TFT', 'CF']","['0.6076', '0.3586', '0.0336', '6.6388']","['NP', 'UP', 'OP', 'INT']","['0.7116', '0.2033', '0.0669', '0.0092', '0.0030']","['PV-HOLE-T', 'PI SPOT-WITH PAR', 'POLYMER', 'M1-ABNORMAL', 'ITO-RESIDUE-T']",TFT,0.9999,NP,0.7116,PV-HOLE-T,0.6076,TFT,UP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ITO-RESIDUE-T@NP@TFT@Array_B4S79HE-1-3.jpg,"['0.9997', '0.0002']","['TFT', 'CF']","['0.9921', '0.0047', '0.0031', '8.6514']","['NP', 'OP', 'UP', 'INT']","['0.8597', '0.1036', '0.0202', '0.0062', '0.0048']","['ITO-RESIDUE-T', 'M1-ABNORMAL', 'PV-HOLE-T', 'CF PS DEFORMATION', 'AS-RESIDUE-E']",TFT,0.9997,NP,0.8597,ITO-RESIDUE-T,0.9921,TFT,NP,ITO-RESIDUE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ITO-RESIDUE-T@NP@TFT@Array_B50K1NC-2-3.jpg,"['0.9999', '5.3174']","['TFT', 'CF']","['0.9975', '0.0022', '0.0001', '1.2181']","['NP', 'OP', 'UP', 'INT']","['0.9224', '0.0651', '0.0069', '0.0038', '0.0005']","['ITO-RESIDUE-T', 'M1-ABNORMAL', 'PV-HOLE-T', 'AS-RESIDUE-E', 'POLYMER']",TFT,0.9999,NP,0.9224,ITO-RESIDUE-T,0.9975,TFT,NP,ITO-RESIDUE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ESD@INT@TFT@Cell_B54Z6JM-1-3.jpg,"['0.9999', '1.1586']","['TFT', 'CF']","['0.9740', '0.0237', '0.0021', '1.1581']","['INT', 'NP', 'UP', 'OP']","['0.7191', '0.1814', '0.0993', '4.2326', '2.3739']","['ESD', 'M1-ABNORMAL', 'GLASS BROKEN', 'CF REPAIR FAIL', 'ITO-RESIDUE-T']",TFT,0.9999,INT,0.7191,ESD,0.9740,TFT,INT,ESD
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@UP@TFT@Cell_B95E3EM-1-3.jpg,"['0.9999', '7.2019']","['TFT', 'CF']","['0.9969', '0.0029', '0.0001', '8.7935']","['OP', 'UP', 'NP', 'INT']","['0.6078', '0.3917', '0.0001', '0.0001', '9.5948']","['POLYMER', 'FIBER', 'PI SPOT-WITH PAR', 'GLASS CULLET', 'AS-RESIDUE-E']",TFT,0.9999,OP,0.6078,POLYMER,0.9969,TFT,UP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_H5E51QJ-1-3.jpg,"['1.0', '3.2462']","['TFT', 'CF']","['0.9981', '0.0016', '0.0001', '1.4146']","['UP', 'NP', 'OP', 'INT']","['0.9995', '0.0003', '0.0001', '5.2442', '1.7723']","['PI SPOT-WITH PAR', 'PV-HOLE-T', 'POLYMER', 'M1-ABNORMAL', 'FIBER']",TFT,1.0,UP,0.9995,PI SPOT-WITH PAR,0.9981,TFT,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B61V7XR-1-3.jpg,"['0.9999', '3.0859']","['CF', 'TFT']","['0.9984', '0.0014', '5.8925', '5.3269']","['NP', 'OP', 'UP', 'INT']","['0.9945', '0.0028', '0.0020', '0.0004', '7.0006']","['CF REPAIR FAIL', 'CF DEFECT', 'FIBER', 'POLYMER', 'CF PS DEFORMATION']",CF,0.9999,NP,0.9945,CF REPAIR FAIL,0.9984,CF,NP,CF REPAIR FAIL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B5CV1FP-1-3.jpg,"['0.9999', '2.0661']","['TFT', 'CF']","['0.9759', '0.0217', '0.0022', '2.7360']","['OP', 'UP', 'NP', 'INT']","['0.9730', '0.0179', '0.0066', '0.0012', '0.0009']","['POLYMER', 'FIBER', 'PI SPOT-WITH PAR', 'PV-HOLE-T', 'M1-ABNORMAL']",TFT,0.9999,OP,0.9730,POLYMER,0.9759,TFT,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B4VV0YB-1-3.jpg,"['0.9997', '0.0002']","['CF', 'TFT']","['0.9991', '0.0006', '0.0001', '2.5595']","['NP', 'UP', 'OP', 'INT']","['0.9986', '0.0008', '0.0004', '2.4363', '1.1002']","['CF PS DEFORMATION', 'CF DEFECT', 'CF REPAIR FAIL', 'PI SPOT-WITH PAR', 'GLASS CULLET']",CF,0.9997,NP,0.9986,CF PS DEFORMATION,0.9991,CF,NP,CF PS DEFORMATION
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ITO-RESIDUE-T@NP@TFT@Array_B55Q5DH-1-3.jpg,"['0.9999', '3.1600']","['TFT', 'CF']","['0.9751', '0.0141', '0.0106', '2.9313']","['NP', 'OP', 'UP', 'INT']","['0.4605', '0.3891', '0.0690', '0.0682', '0.0067']","['PV-HOLE-T', 'ITO-RESIDUE-T', 'PI SPOT-WITH PAR', 'M1-ABNORMAL', 'AS-RESIDUE-E']",TFT,0.9999,NP,0.4605,PV-HOLE-T,0.9751,TFT,NP,ITO-RESIDUE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_B28S1PC-1-3.jpg,"['0.9993', '0.0006']","['CF', 'TFT']","['0.8769', '0.1227', '0.0001', '3.6236']","['UP', 'NP', 'OP', 'INT']","['0.7792', '0.1047', '0.0527', '0.0346', '0.0255']","['PI SPOT-WITH PAR', 'CF DEFECT', 'CF PS DEFORMATION', 'CF REPAIR FAIL', 'LIGHT METAL']",CF,0.9993,UP,0.7792,PI SPOT-WITH PAR,0.8769,CF,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@UP@TFT@Cell_B4UJ6BE-1-3.jpg,"['0.9999', '1.0906']","['TFT', 'CF']","['0.5186', '0.3931', '0.0881', '4.7677']","['UP', 'OP', 'NP', 'INT']","['0.7747', '0.1519', '0.0548', '0.0132', '0.0020']","['POLYMER', 'PI SPOT-WITH PAR', 'PV-HOLE-T', 'FIBER', 'GLASS CULLET']",TFT,0.9999,UP,0.7747,POLYMER,0.5186,TFT,UP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_B61F71N-1-3.jpg,"['1.0', '4.1521']","['TFT', 'CF']","['0.8530', '0.0891', '0.0577', '0.0001']","['NP', 'UP', 'OP', 'INT']","['0.8675', '0.1124', '0.0130', '0.0061', '0.0004']","['PV-HOLE-T', 'POLYMER', 'PI SPOT-WITH PAR', 'M1-ABNORMAL', 'ITO-RESIDUE-T']",TFT,1.0,NP,0.8675,PV-HOLE-T,0.8530,TFT,NP,PV-HOLE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_B5CV41A-1-3.jpg,"['0.9999', '3.3315']","['TFT', 'CF']","['0.9891', '0.0064', '0.0043', '1.6654']","['NP', 'OP', 'UP', 'INT']","['0.7976', '0.1148', '0.0262', '0.0201', '0.0192']","['ITO-RESIDUE-T', 'AS-RESIDUE-E', 'PV-HOLE-T', 'M1-ABNORMAL', 'FIBER']",TFT,0.9999,NP,0.7976,ITO-RESIDUE-T,0.9891,TFT,NP,PV-HOLE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ESD@INT@TFT@Cell_7U3B4QZ440KC-1-1.jpg,"['0.9998', '0.0001']","['TFT', 'CF']","['0.9981', '0.0012', '0.0005', '4.5715']","['NP', 'OP', 'UP', 'INT']","['0.6133', '0.3724', '0.0062', '0.0046', '0.0012']","['PV-HOLE-T', 'AS-RESIDUE-E', 'ITO-RESIDUE-T', 'M1-ABNORMAL', 'POLYMER']",TFT,0.9998,NP,0.6133,PV-HOLE-T,0.9981,TFT,INT,ESD
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B57T7DR-1-3.jpg,"['0.9970', '0.0029']","['CF', 'TFT']","['0.8863', '0.1104', '0.0019', '0.0012']","['NP', 'OP', 'UP', 'INT']","['0.3973', '0.3722', '0.1212', '0.0645', '0.0356']","['CF DEFECT', 'CF REPAIR FAIL', 'GLASS CULLET', 'CF PS DEFORMATION', 'POLYMER']",CF,0.9970,NP,0.3973,CF DEFECT,0.8863,CF,NP,CF PS DEFORMATION
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_B5BK2BQ-1-3.jpg,"['0.9999', '1.1190']","['TFT', 'CF']","['0.7998', '0.1134', '0.0866', '5.5828']","['OP', 'NP', 'UP', 'INT']","['0.9613', '0.0273', '0.0069', '0.0022', '0.0009']","['POLYMER', 'PV-HOLE-T', 'PI SPOT-WITH PAR', 'FIBER', 'M1-ABNORMAL']",TFT,0.9999,OP,0.9613,POLYMER,0.7998,TFT,NP,PV-HOLE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B5BL4HF-1-3.jpg,"['0.9993', '0.0006']","['TFT', 'CF']","['0.9553', '0.0231', '0.0201', '0.0012']","['OP', 'UP', 'NP', 'INT']","['0.9645', '0.0309', '0.0013', '0.0011', '0.0007']","['POLYMER', 'PV-HOLE-T', 'PI SPOT-WITH PAR', 'GLASS CULLET', 'M1-ABNORMAL']",TFT,0.9993,OP,0.9645,POLYMER,0.9553,TFT,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B59E44Q-1-3.jpg,"['0.9994', '0.0005']","['CF', 'TFT']","['0.6547', '0.3356', '0.0094', '9.6332']","['OP', 'NP', 'UP', 'INT']","['0.5253', '0.2763', '0.1740', '0.0133', '0.0075']","['GLASS CULLET', 'CF DEFECT', 'CF PS DEFORMATION', 'POLYMER', 'LIGHT METAL']",CF,0.9994,OP,0.5253,GLASS CULLET,0.6547,CF,NP,CF DEFECT
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_B4N61WG-1-3.jpg,"['0.9999', '4.3277']","['CF', 'TFT']","['0.9998', '0.0001', '4.5427', '3.1082']","['UP', 'NP', 'OP', 'INT']","['0.9999', '1.2302', '1.1911', '1.1462', '2.2140']","['LIGHT METAL', 'PI SPOT-WITH PAR', 'ITO-RESIDUE-T', 'CF DEFECT', 'CF REPAIR FAIL']",CF,0.9999,UP,0.9999,LIGHT METAL,0.9998,CF,UP,LIGHT METAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_H3CJ3JF-1-3.jpg,"['0.9999', '7.0651']","['CF', 'TFT']","['0.9998', '5.8561', '5.2652', '2.2436']","['UP', 'OP', 'NP', 'INT']","['0.9999', '6.6230', '3.9591', '2.6371', '2.3494']","['LIGHT METAL', 'POLYMER', 'ITO-RESIDUE-T', 'PI SPOT-WITH PAR', 'GLASS CULLET']",CF,0.9999,UP,0.9999,LIGHT METAL,0.9998,CF,UP,LIGHT METAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@UP@TFT@Cell_B33Y73Q-1-3.jpg,"['0.9998', '0.0001']","['TFT', 'CF']","['0.7777', '0.1984', '0.0145', '0.0092']","['UP', 'NP', 'OP', 'INT']","['0.7226', '0.1322', '0.0509', '0.0394', '0.0133']","['PI SPOT-WITH PAR', 'ITO-RESIDUE-T', 'M1-ABNORMAL', 'FIBER', 'ESD']",TFT,0.9998,UP,0.7226,PI SPOT-WITH PAR,0.7777,TFT,UP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B4RQ02L-1-3.jpg,"['1.0', '2.0526']","['TFT', 'CF']","['0.9999', '7.9472', '3.3787', '4.7948']","['INT', 'NP', 'UP', 'OP']","['0.9989', '0.0010', '7.0168', '3.5347', '1.1075']","['ESD', 'GLASS BROKEN', 'M1-ABNORMAL', 'PV-HOLE-T', 'CF REPAIR FAIL']",TFT,1.0,INT,0.9989,ESD,0.9999,TFT,INT,GLASS BROKEN
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B57S1HN-1-3.jpg,"['0.9999', '9.7965']","['TFT', 'CF']","['0.9989', '0.0005', '0.0005', '3.1443']","['OP', 'NP', 'UP', 'INT']","['0.9961', '0.0028', '0.0003', '0.0003', '0.0001']","['POLYMER', 'PV-HOLE-T', 'FIBER', 'PI SPOT-WITH PAR', 'GLASS CULLET']",TFT,0.9999,OP,0.9961,POLYMER,0.9989,TFT,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B6095EA-1-3.jpg,"['0.9999', '2.6141']","['CF', 'TFT']","['0.9994', '0.0005', '8.8868', '1.2873']","['NP', 'OP', 'UP', 'INT']","['0.9761', '0.0232', '0.0002', '9.0957', '7.3559']","['CF REPAIR FAIL', 'CF DEFECT', 'CF PS DEFORMATION', 'FIBER', 'PI SPOT-WITH PAR']",CF,0.9999,NP,0.9761,CF REPAIR FAIL,0.9994,CF,NP,CF REPAIR FAIL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B4X00YC-1-3.jpg,"['0.9999', '1.4126']","['TFT', 'CF']","['0.7181', '0.2548', '0.0270', '1.7492']","['NP', 'OP', 'UP', 'INT']","['0.7468', '0.2056', '0.0207', '0.0175', '0.0035']","['PV-HOLE-T', 'POLYMER', 'FIBER', 'PI SPOT-WITH PAR', 'ITO-RESIDUE-T']",TFT,0.9999,NP,0.7468,PV-HOLE-T,0.7181,TFT,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B5DD5NE-1-3.jpg,"['0.9999', '1.4663']","['CF', 'TFT']","['0.9986', '0.0012', '5.1280', '1.9792']","['NP', 'OP', 'INT', 'UP']","['0.6373', '0.3592', '0.0017', '0.0011', '0.0004']","['CF DEFECT', 'CF REPAIR FAIL', 'GLASS CULLET', 'POLYMER', 'CF PS DEFORMATION']",CF,0.9999,NP,0.6373,CF DEFECT,0.9986,CF,NP,CF DEFECT
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS CULLET@OP@CF@Cell_B51D81F-1-3.jpg,"['0.9999', '1.8390']","['CF', 'TFT']","['0.8322', '0.1670', '0.0004', '0.0002']","['NP', 'OP', 'UP', 'INT']","['0.9782', '0.0197', '0.0015', '0.0002', '0.0002']","['CF DEFECT', 'GLASS CULLET', 'POLYMER', 'CF REPAIR FAIL', 'CF PS DEFORMATION']",CF,0.9999,NP,0.9782,CF DEFECT,0.8322,CF,OP,GLASS CULLET
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@CF@Cell_B5BH1VR-1-3.jpg,"['0.9999', '6.6604']","['CF', 'TFT']","['0.9999', '4.2639', '3.5997', '2.0984']","['OP', 'NP', 'UP', 'INT']","['0.9637', '0.0359', '0.0002', '8.2593', '8.1024']","['POLYMER', 'GLASS CULLET', 'FIBER', 'CF DEFECT', 'CF REPAIR FAIL']",CF,0.9999,OP,0.9637,POLYMER,0.9999,CF,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B5CF2DB-1-3.jpg,"['0.9988', '0.0011']","['CF', 'TFT']","['0.9927', '0.0064', '0.0007', '6.2013']","['NP', 'OP', 'UP', 'INT']","['0.5611', '0.4177', '0.0179', '0.0020', '0.0004']","['CF PS DEFORMATION', 'CF DEFECT', 'GLASS CULLET', 'CF REPAIR FAIL', 'PI SPOT-WITH PAR']",CF,0.9988,NP,0.5611,CF PS DEFORMATION,0.9927,CF,NP,CF DEFECT
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/AS-RESIDUE-E@NP@TFT@Array_B5867PQ-1-1.jpg,"['0.9750', '0.0249']","['TFT', 'CF']","['0.8572', '0.0753', '0.0667', '0.0006']","['NP', 'OP', 'UP', 'INT']","['0.8536', '0.0698', '0.0339', '0.0243', '0.0147']","['AS-RESIDUE-E', 'PV-HOLE-T', 'LIGHT METAL', 'GLASS CULLET', 'ITO-RESIDUE-T']",TFT,0.9750,NP,0.8536,AS-RESIDUE-E,0.8572,TFT,NP,AS-RESIDUE-E
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_B58Q52T-1-3.jpg,"['0.9985', '0.0014']","['TFT', 'CF']","['0.9098', '0.0680', '0.0216', '0.0003']","['UP', 'NP', 'OP', 'INT']","['0.7817', '0.1492', '0.0163', '0.0153', '0.0102']","['PI SPOT-WITH PAR', 'POLYMER', 'ITO-RESIDUE-T', 'CF REPAIR FAIL', 'M1-ABNORMAL']",TFT,0.9985,UP,0.7817,PI SPOT-WITH PAR,0.9098,TFT,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B5CG7HE-1-3.jpg,"['0.9999', '7.6093']","['CF', 'TFT']","['0.9997', '0.0002', '1.4409', '1.1317']","['NP', 'OP', 'UP', 'INT']","['0.9974', '0.0021', '0.0002', '0.0001', '3.2852']","['CF REPAIR FAIL', 'CF DEFECT', 'FIBER', 'CF PS DEFORMATION', 'POLYMER']",CF,0.9999,NP,0.9974,CF REPAIR FAIL,0.9997,CF,NP,CF REPAIR FAIL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_B24K2CM-1-3.jpg,"['0.9999', '2.2155']","['CF', 'TFT']","['0.9991', '0.0006', '0.0001', '2.4639']","['UP', 'NP', 'OP', 'INT']","['0.9967', '0.0023', '0.0003', '0.0001', '9.8058']","['LIGHT METAL', 'PI SPOT-WITH PAR', 'CF DEFECT', 'CF REPAIR FAIL', 'GLASS CULLET']",CF,0.9999,UP,0.9967,LIGHT METAL,0.9991,CF,UP,LIGHT METAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B4SL4CH-1-3.jpg,"['1.0', '1.4300']","['TFT', 'CF']","['1.0', '1.0842', '3.4358', '2.7553']","['INT', 'NP', 'UP', 'OP']","['1.0', '2.0656', '1.4846', '2.3303', '5.3139']","['ESD', 'M1-ABNORMAL', 'GLASS BROKEN', 'PV-HOLE-T', 'CF REPAIR FAIL']",TFT,1.0,INT,1.0,ESD,1.0,TFT,INT,GLASS BROKEN
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/M1-ABNORMAL@NP@TFT@Array_BATX5AH-1-3.jpg,"['0.9999', '1.9012']","['TFT', 'CF']","['0.9676', '0.0161', '0.0161', '2.2280']","['NP', 'OP', 'UP', 'INT']","['0.8878', '0.0637', '0.0257', '0.0154', '0.0044']","['PV-HOLE-T', 'ITO-RESIDUE-T', 'POLYMER', 'PI SPOT-WITH PAR', 'M1-ABNORMAL']",TFT,0.9999,NP,0.8878,PV-HOLE-T,0.9676,TFT,NP,M1-ABNORMAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B4SQ5TD-1-3.jpg,"['1.0', '9.0553']","['TFT', 'CF']","['1.0', '5.6959', '1.3937', '1.1835']","['INT', 'NP', 'UP', 'OP']","['1.0', '1.0018', '2.6936', '4.5826', '1.5628']","['ESD', 'GLASS BROKEN', 'M1-ABNORMAL', 'PV-HOLE-T', 'CF REPAIR FAIL']",TFT,1.0,INT,1.0,ESD,1.0,TFT,INT,GLASS BROKEN
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B4VV8BB-1-3.jpg,"['0.9999', '6.1994']","['CF', 'TFT']","['0.9968', '0.0031', '2.8318', '3.4445']","['NP', 'UP', 'OP', 'INT']","['0.9872', '0.0100', '0.0019', '0.0003', '0.0001']","['CF PS DEFORMATION', 'CF DEFECT', 'CF REPAIR FAIL', 'PI SPOT-WITH PAR', 'LIGHT METAL']",CF,0.9999,NP,0.9872,CF PS DEFORMATION,0.9968,CF,NP,CF PS DEFORMATION
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B5AY2QA-1-3.jpg,"['0.9999', '8.6225']","['CF', 'TFT']","['0.9972', '0.0026', '2.7796', '1.1615']","['NP', 'OP', 'UP', 'INT']","['0.9945', '0.0039', '0.0009', '0.0003', '5.9798']","['CF REPAIR FAIL', 'CF DEFECT', 'FIBER', 'POLYMER', 'CF PS DEFORMATION']",CF,0.9999,NP,0.9945,CF REPAIR FAIL,0.9972,CF,NP,CF REPAIR FAIL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@OP@CF@Cell_B58743J-1-3.jpg,"['0.9999', '2.6865']","['CF', 'TFT']","['0.9998', '7.8527', '3.5629', '5.6706']","['OP', 'UP', 'NP', 'INT']","['0.9966', '0.0032', '6.7460', '7.5448', '1.1024']","['FIBER', 'POLYMER', 'GLASS CULLET', 'CF REPAIR FAIL', 'PI SPOT-WITH PAR']",CF,0.9999,OP,0.9966,FIBER,0.9998,CF,OP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS CULLET@OP@CF@Cell_B5AS4CB-1-3.jpg,"['0.9999', '7.6330']","['CF', 'TFT']","['0.9999', '5.4697', '2.7835', '2.0805']","['OP', 'NP', 'UP', 'INT']","['0.5626', '0.4063', '0.0308', '7.2556', '1.5784']","['GLASS CULLET', 'POLYMER', 'FIBER', 'CF REPAIR FAIL', 'LIGHT METAL']",CF,0.9999,OP,0.5626,GLASS CULLET,0.9999,CF,OP,GLASS CULLET
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B5B13VF-1-3.jpg,"['0.9999', '2.8224']","['CF', 'TFT']","['0.9966', '0.0029', '0.0002', '3.9934']","['NP', 'OP', 'UP', 'INT']","['0.5614', '0.2281', '0.1786', '0.0305', '0.0004']","['CF DEFECT', 'CF REPAIR FAIL', 'CF PS DEFORMATION', 'GLASS CULLET', 'PI SPOT-WITH PAR']",CF,0.9999,NP,0.5614,CF DEFECT,0.9966,CF,NP,CF DEFECT
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/M1-ABNORMAL@NP@TFT@Array_B5CU5YT-1-3.jpg,"['0.9999', '5.3975']","['TFT', 'CF']","['0.9500', '0.0264', '0.0235', '1.1514']","['NP', 'OP', 'UP', 'INT']","['0.8291', '0.0616', '0.0586', '0.0298', '0.0115']","['ITO-RESIDUE-T', 'M1-ABNORMAL', 'PI SPOT-WITH PAR', 'PV-HOLE-T', 'CF PS DEFORMATION']",TFT,0.9999,NP,0.8291,ITO-RESIDUE-T,0.9500,TFT,NP,M1-ABNORMAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/AS-RESIDUE-E@NP@TFT@Array_B5867PQ-1-4.jpg,"['0.9999', '1.9089']","['TFT', 'CF']","['0.9954', '0.0029', '0.0014', '0.0001']","['NP', 'UP', 'OP', 'INT']","['0.4868', '0.2728', '0.1505', '0.0794', '0.0045']","['M1-ABNORMAL', 'PV-HOLE-T', 'AS-RESIDUE-E', 'ITO-RESIDUE-T', 'POLYMER']",TFT,0.9999,NP,0.4868,M1-ABNORMAL,0.9954,TFT,NP,AS-RESIDUE-E
