ImagePath,super_conf,super_class,sub_conf,sub_class,subtwo_conf,subtwo_class,Layer_1_ans,Layer_1_conf,Layer_2_ans,Layer_2_conf,Layer_3_ans,Layer_3_conf,Layer_1_True,Layer_2_True,Layer_3_True
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_B52E2TN-1-3.jpg,"['0.9990', '0.0009']","['CF', 'TFT']","['0.4728', '0.4562', '0.0673', '0.0035']","['UP', 'NP', 'OP', 'INT']","['0.6312', '0.1606', '0.1256', '0.0397', '0.0153']","['PI SPOT-WITH PAR', 'CF REPAIR FAIL', 'CF DEFECT', 'LIGHT METAL', 'PV-HOLE-T']",CF,0.9990,UP,0.6312,PI SPOT-WITH PAR,0.4728,CF,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/M1-ABNORMAL@NP@TFT@Array_B59271B-1-3.jpg,"['0.9989', '0.0010']","['TFT', 'CF']","['0.9894', '0.0072', '0.0026', '0.0007']","['NP', 'UP', 'OP', 'INT']","['0.9307', '0.0277', '0.0133', '0.0112', '0.0074']","['ITO-RESIDUE-T', 'M1-ABNORMAL', 'AS-RESIDUE-E', 'PV-HOLE-T', 'CF PS DEFORMATION']",TFT,0.9989,NP,0.9307,ITO-RESIDUE-T,0.9894,TFT,NP,M1-ABNORMAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B4VV1UB-1-3.jpg,"['0.9999', '9.1829']","['CF', 'TFT']","['0.9999', '5.7527', '5.5923', '1.1682']","['NP', 'UP', 'OP', 'INT']","['0.9824', '0.0114', '0.0061', '4.1826', '1.4537']","['CF DEFECT', 'CF REPAIR FAIL', 'CF PS DEFORMATION', 'PI SPOT-WITH PAR', 'LIGHT METAL']",CF,0.9999,NP,0.9824,CF DEFECT,0.9999,CF,NP,CF DEFECT
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@UP@TFT@Cell_B57R3AC-1-3.jpg,"['0.9998', '0.0001']","['TFT', 'CF']","['0.9537', '0.0386', '0.0052', '0.0023']","['NP', 'UP', 'OP', 'INT']","['0.9342', '0.0300', '0.0160', '0.0082', '0.0030']","['PV-HOLE-T', 'M1-ABNORMAL', 'POLYMER', 'PI SPOT-WITH PAR', 'CF DEFECT']",TFT,0.9998,NP,0.9342,PV-HOLE-T,0.9537,TFT,UP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ITO-RESIDUE-T@NP@TFT@Array_B4S79HE-1-3.jpg,"['0.9996', '0.0003']","['TFT', 'CF']","['0.9988', '0.0006', '0.0005', '8.0461']","['NP', 'OP', 'UP', 'INT']","['0.9216', '0.0667', '0.0064', '0.0028', '0.0018']","['ITO-RESIDUE-T', 'M1-ABNORMAL', 'AS-RESIDUE-E', 'PV-HOLE-T', 'CF PS DEFORMATION']",TFT,0.9996,NP,0.9216,ITO-RESIDUE-T,0.9988,TFT,NP,ITO-RESIDUE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ITO-RESIDUE-T@NP@TFT@Array_B50K1NC-2-3.jpg,"['0.9999', '2.8971']","['TFT', 'CF']","['0.9999', '6.3452', '2.5752', '3.5441']","['NP', 'OP', 'UP', 'INT']","['0.8931', '0.1008', '0.0024', '0.0018', '0.0013']","['ITO-RESIDUE-T', 'M1-ABNORMAL', 'AS-RESIDUE-E', 'PV-HOLE-T', 'CF PS DEFORMATION']",TFT,0.9999,NP,0.8931,ITO-RESIDUE-T,0.9999,TFT,NP,ITO-RESIDUE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ESD@INT@TFT@Cell_B54Z6JM-1-3.jpg,"['1.0', '1.5565']","['TFT', 'CF']","['0.9999', '3.1925', '1.0749', '1.5403']","['INT', 'NP', 'UP', 'OP']","['0.6280', '0.3664', '0.0055', '9.2251', '3.7449']","['GLASS BROKEN', 'ESD', 'M1-ABNORMAL', 'CF REPAIR FAIL', 'CF DEFECT']",TFT,1.0,INT,0.6280,GLASS BROKEN,0.9999,TFT,INT,ESD
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@UP@TFT@Cell_B95E3EM-1-3.jpg,"['0.9999', '3.2563']","['TFT', 'CF']","['0.9994', '0.0002', '0.0002', '5.1533']","['OP', 'NP', 'UP', 'INT']","['0.9782', '0.0178', '0.0036', '0.0001', '0.0001']","['POLYMER', 'FIBER', 'AS-RESIDUE-E', 'GLASS CULLET', 'M1-ABNORMAL']",TFT,0.9999,OP,0.9782,POLYMER,0.9994,TFT,UP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_H5E51QJ-1-3.jpg,"['1.0', '6.4237']","['TFT', 'CF']","['0.9829', '0.0099', '0.0048', '0.0021']","['UP', 'OP', 'INT', 'NP']","['0.9891', '0.0071', '0.0022', '0.0007', '0.0003']","['PI SPOT-WITH PAR', 'POLYMER', 'FIBER', 'PV-HOLE-T', 'ESD']",TFT,1.0,UP,0.9891,PI SPOT-WITH PAR,0.9829,TFT,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B61V7XR-1-3.jpg,"['0.9999', '1.1719']","['CF', 'TFT']","['0.9996', '0.0003', '3.9458', '4.7014']","['NP', 'OP', 'UP', 'INT']","['0.9994', '0.0003', '0.0001', '1.1301', '4.9043']","['CF REPAIR FAIL', 'CF DEFECT', 'FIBER', 'POLYMER', 'PI SPOT-WITH PAR']",CF,0.9999,NP,0.9994,CF REPAIR FAIL,0.9996,CF,NP,CF REPAIR FAIL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B5CV1FP-1-3.jpg,"['0.9999', '4.8495']","['TFT', 'CF']","['0.9648', '0.0278', '0.0063', '0.0010']","['OP', 'NP', 'UP', 'INT']","['0.9726', '0.0148', '0.0077', '0.0023', '0.0012']","['POLYMER', 'M1-ABNORMAL', 'PV-HOLE-T', 'PI SPOT-WITH PAR', 'ESD']",TFT,0.9999,OP,0.9726,POLYMER,0.9648,TFT,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B4VV0YB-1-3.jpg,"['0.9999', '3.2436']","['CF', 'TFT']","['0.9999', '8.3783', '1.7837', '4.9527']","['NP', 'UP', 'OP', 'INT']","['0.9984', '0.0015', '4.8286', '1.3965', '4.9647']","['CF PS DEFORMATION', 'CF DEFECT', 'CF REPAIR FAIL', 'M1-ABNORMAL', 'GLASS CULLET']",CF,0.9999,NP,0.9984,CF PS DEFORMATION,0.9999,CF,NP,CF PS DEFORMATION
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ITO-RESIDUE-T@NP@TFT@Array_B55Q5DH-1-3.jpg,"['0.9997', '0.0002']","['TFT', 'CF']","['0.9952', '0.0024', '0.0018', '0.0005']","['NP', 'UP', 'OP', 'INT']","['0.8673', '0.0745', '0.0383', '0.0076', '0.0050']","['ITO-RESIDUE-T', 'M1-ABNORMAL', 'PV-HOLE-T', 'AS-RESIDUE-E', 'PI SPOT-WITH PAR']",TFT,0.9997,NP,0.8673,ITO-RESIDUE-T,0.9952,TFT,NP,ITO-RESIDUE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_B28S1PC-1-3.jpg,"['0.9997', '0.0002']","['CF', 'TFT']","['0.7723', '0.2274', '0.0001', '1.0450']","['NP', 'UP', 'OP', 'INT']","['0.5503', '0.3807', '0.0481', '0.0144', '0.0045']","['CF DEFECT', 'CF PS DEFORMATION', 'PI SPOT-WITH PAR', 'LIGHT METAL', 'CF REPAIR FAIL']",CF,0.9997,NP,0.5503,CF DEFECT,0.7723,CF,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@UP@TFT@Cell_B4UJ6BE-1-3.jpg,"['0.9999', '2.8274']","['TFT', 'CF']","['0.6459', '0.3108', '0.0431', '6.2480']","['UP', 'OP', 'NP', 'INT']","['0.9001', '0.0657', '0.0189', '0.0062', '0.0044']","['POLYMER', 'PI SPOT-WITH PAR', 'FIBER', 'PV-HOLE-T', 'M1-ABNORMAL']",TFT,0.9999,UP,0.9001,POLYMER,0.6459,TFT,UP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_B61F71N-1-3.jpg,"['1.0', '4.8072']","['TFT', 'CF']","['0.8682', '0.1077', '0.0233', '0.0006']","['UP', 'NP', 'OP', 'INT']","['0.8868', '0.0763', '0.0360', '0.0003', '0.0002']","['POLYMER', 'PV-HOLE-T', 'PI SPOT-WITH PAR', 'M1-ABNORMAL', 'ESD']",TFT,1.0,UP,0.8868,POLYMER,0.8682,TFT,NP,PV-HOLE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_B5CV41A-1-3.jpg,"['0.9996', '0.0003']","['TFT', 'CF']","['0.9976', '0.0013', '0.0010', '8.9576']","['NP', 'OP', 'UP', 'INT']","['0.9565', '0.0279', '0.0061', '0.0043', '0.0019']","['ITO-RESIDUE-T', 'M1-ABNORMAL', 'AS-RESIDUE-E', 'CF PS DEFORMATION', 'PV-HOLE-T']",TFT,0.9996,NP,0.9565,ITO-RESIDUE-T,0.9976,TFT,NP,PV-HOLE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ESD@INT@TFT@Cell_7U3B4QZ440KC-1-1.jpg,"['0.9999', '1.2209']","['TFT', 'CF']","['0.8874', '0.1123', '0.0001', '5.4399']","['NP', 'INT', 'OP', 'UP']","['0.8485', '0.0950', '0.0412', '0.0067', '0.0067']","['PV-HOLE-T', 'GLASS BROKEN', 'ESD', 'AS-RESIDUE-E', 'M1-ABNORMAL']",TFT,0.9999,NP,0.8485,PV-HOLE-T,0.8874,TFT,INT,ESD
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B57T7DR-1-3.jpg,"['0.9999', '3.1904']","['CF', 'TFT']","['0.9587', '0.0411', '8.4729', '3.6777']","['NP', 'OP', 'UP', 'INT']","['0.4637', '0.2668', '0.1423', '0.1248', '0.0011']","['CF REPAIR FAIL', 'CF PS DEFORMATION', 'GLASS CULLET', 'CF DEFECT', 'POLYMER']",CF,0.9999,NP,0.4637,CF REPAIR FAIL,0.9587,CF,NP,CF PS DEFORMATION
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_B5BK2BQ-1-3.jpg,"['0.9999', '2.1664']","['TFT', 'CF']","['0.9945', '0.0041', '0.0009', '0.0002']","['NP', 'OP', 'UP', 'INT']","['0.9604', '0.0221', '0.0055', '0.0050', '0.0023']","['PV-HOLE-T', 'M1-ABNORMAL', 'ITO-RESIDUE-T', 'POLYMER', 'GLASS CULLET']",TFT,0.9999,NP,0.9604,PV-HOLE-T,0.9945,TFT,NP,PV-HOLE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B5BL4HF-1-3.jpg,"['0.9999', '9.6810']","['TFT', 'CF']","['0.9898', '0.0058', '0.0024', '0.0019']","['OP', 'INT', 'NP', 'UP']","['0.9925', '0.0055', '0.0010', '0.0003', '0.0003']","['POLYMER', 'PV-HOLE-T', 'ESD', 'M1-ABNORMAL', 'GLASS CULLET']",TFT,0.9999,OP,0.9925,POLYMER,0.9898,TFT,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B59E44Q-1-3.jpg,"['0.9999', '4.8988']","['CF', 'TFT']","['0.9982', '0.0014', '0.0003', '1.2307']","['OP', 'UP', 'NP', 'INT']","['0.9985', '0.0008', '0.0003', '0.0001', '6.9497']","['GLASS CULLET', 'LIGHT METAL', 'CF PS DEFORMATION', 'POLYMER', 'CF DEFECT']",CF,0.9999,OP,0.9985,GLASS CULLET,0.9982,CF,NP,CF DEFECT
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_B4N61WG-1-3.jpg,"['1.0', '1.9975']","['CF', 'TFT']","['0.9999', '4.6017', '1.5079', '1.3225']","['UP', 'NP', 'OP', 'INT']","['0.9999', '4.9830', '1.5534', '7.3815', '5.0654']","['LIGHT METAL', 'ITO-RESIDUE-T', 'CF DEFECT', 'POLYMER', 'PI SPOT-WITH PAR']",CF,1.0,UP,0.9999,LIGHT METAL,0.9999,CF,UP,LIGHT METAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_H3CJ3JF-1-3.jpg,"['1.0', '7.7533']","['CF', 'TFT']","['0.9997', '0.0001', '6.2162', '2.9648']","['UP', 'OP', 'NP', 'INT']","['0.9999', '8.2179', '4.1932', '3.1721', '3.1066']","['LIGHT METAL', 'POLYMER', 'GLASS CULLET', 'CF REPAIR FAIL', 'ITO-RESIDUE-T']",CF,1.0,UP,0.9999,LIGHT METAL,0.9997,CF,UP,LIGHT METAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@UP@TFT@Cell_B33Y73Q-1-3.jpg,"['0.9999', '1.0056']","['TFT', 'CF']","['0.9968', '0.0027', '0.0003', '8.1154']","['UP', 'NP', 'OP', 'INT']","['0.8430', '0.0908', '0.0619', '0.0021', '0.0013']","['PI SPOT-WITH PAR', 'FIBER', 'POLYMER', 'ITO-RESIDUE-T', 'CF REPAIR FAIL']",TFT,0.9999,UP,0.8430,PI SPOT-WITH PAR,0.9968,TFT,UP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B4RQ02L-1-3.jpg,"['1.0', '2.0184']","['TFT', 'CF']","['1.0', '8.2752', '2.0342', '8.3322']","['INT', 'NP', 'UP', 'OP']","['0.9998', '0.0001', '7.9496', '2.0169', '7.3941']","['ESD', 'GLASS BROKEN', 'M1-ABNORMAL', 'CF REPAIR FAIL', 'PV-HOLE-T']",TFT,1.0,INT,0.9998,ESD,1.0,TFT,INT,GLASS BROKEN
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B57S1HN-1-3.jpg,"['0.9999', '4.7518']","['TFT', 'CF']","['0.9997', '0.0001', '7.4911', '1.6632']","['OP', 'UP', 'NP', 'INT']","['0.9982', '0.0012', '0.0003', '7.8438', '6.8679']","['POLYMER', 'FIBER', 'PV-HOLE-T', 'M1-ABNORMAL', 'GLASS CULLET']",TFT,0.9999,OP,0.9982,POLYMER,0.9997,TFT,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B6095EA-1-3.jpg,"['1.0', '3.0743']","['CF', 'TFT']","['0.9999', '6.5359', '1.1536', '1.2509']","['NP', 'UP', 'OP', 'INT']","['0.9963', '0.0033', '0.0001', '0.0001', '4.4050']","['CF REPAIR FAIL', 'CF DEFECT', 'PI SPOT-WITH PAR', 'CF PS DEFORMATION', 'FIBER']",CF,1.0,NP,0.9963,CF REPAIR FAIL,0.9999,CF,NP,CF REPAIR FAIL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B4X00YC-1-3.jpg,"['0.9999', '6.7008']","['TFT', 'CF']","['0.9756', '0.0230', '0.0009', '0.0002']","['OP', 'NP', 'UP', 'INT']","['0.9706', '0.0260', '0.0015', '0.0005', '0.0005']","['POLYMER', 'PV-HOLE-T', 'FIBER', 'AS-RESIDUE-E', 'GLASS CULLET']",TFT,0.9999,OP,0.9706,POLYMER,0.9756,TFT,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B5DD5NE-1-3.jpg,"['0.9999', '1.1479']","['CF', 'TFT']","['0.9999', '2.1941', '4.5054', '3.1137']","['NP', 'OP', 'UP', 'INT']","['0.7967', '0.2026', '0.0004', '9.4241', '1.5798']","['CF REPAIR FAIL', 'CF DEFECT', 'CF PS DEFORMATION', 'GLASS CULLET', 'PI SPOT-WITH PAR']",CF,0.9999,NP,0.7967,CF REPAIR FAIL,0.9999,CF,NP,CF DEFECT
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS CULLET@OP@CF@Cell_B51D81F-1-3.jpg,"['0.9999', '3.8626']","['CF', 'TFT']","['0.9902', '0.0096', '0.0001', '4.5147']","['OP', 'NP', 'UP', 'INT']","['0.9739', '0.0170', '0.0084', '0.0002', '0.0001']","['GLASS CULLET', 'CF DEFECT', 'POLYMER', 'CF PS DEFORMATION', 'CF REPAIR FAIL']",CF,0.9999,OP,0.9739,GLASS CULLET,0.9902,CF,OP,GLASS CULLET
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@CF@Cell_B5BH1VR-1-3.jpg,"['1.0', '3.9301']","['CF', 'TFT']","['1.0', '2.6508', '7.5587', '1.0181']","['OP', 'NP', 'UP', 'INT']","['0.9831', '0.0167', '0.0001', '1.1102', '1.1315']","['POLYMER', 'GLASS CULLET', 'FIBER', 'CF REPAIR FAIL', 'LIGHT METAL']",CF,1.0,OP,0.9831,POLYMER,1.0,CF,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B5CF2DB-1-3.jpg,"['1.0', '4.1521']","['CF', 'TFT']","['0.5615', '0.4384', '2.7382', '6.3641']","['NP', 'OP', 'UP', 'INT']","['0.6477', '0.3095', '0.0426', '2.8449', '4.0795']","['GLASS CULLET', 'CF PS DEFORMATION', 'CF DEFECT', 'CF REPAIR FAIL', 'LIGHT METAL']",CF,1.0,NP,0.6477,GLASS CULLET,0.5615,CF,NP,CF DEFECT
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/AS-RESIDUE-E@NP@TFT@Array_B5867PQ-1-1.jpg,"['0.8822', '0.1177']","['CF', 'TFT']","['0.8776', '0.0877', '0.0345', '1.3955']","['UP', 'OP', 'NP', 'INT']","['0.8182', '0.0900', '0.0614', '0.0166', '0.0118']","['LIGHT METAL', 'GLASS CULLET', 'AS-RESIDUE-E', 'ITO-RESIDUE-T', 'PV-HOLE-T']",CF,0.8822,UP,0.8182,LIGHT METAL,0.8776,TFT,NP,AS-RESIDUE-E
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_B58Q52T-1-3.jpg,"['0.9999', '6.5467']","['TFT', 'CF']","['0.9987', '0.0010', '0.0001', '1.6111']","['UP', 'NP', 'OP', 'INT']","['0.9828', '0.0082', '0.0027', '0.0022', '0.0012']","['PI SPOT-WITH PAR', 'POLYMER', 'CF REPAIR FAIL', 'ITO-RESIDUE-T', 'LIGHT METAL']",TFT,0.9999,UP,0.9828,PI SPOT-WITH PAR,0.9987,TFT,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B5CG7HE-1-3.jpg,"['0.9999', '6.2734']","['CF', 'TFT']","['0.9999', '1.2019', '2.7164', '6.0512']","['NP', 'OP', 'UP', 'INT']","['0.9997', '0.0001', '6.1161', '5.2575', '2.5344']","['CF REPAIR FAIL', 'CF DEFECT', 'CF PS DEFORMATION', 'FIBER', 'PI SPOT-WITH PAR']",CF,0.9999,NP,0.9997,CF REPAIR FAIL,0.9999,CF,NP,CF REPAIR FAIL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_B24K2CM-1-3.jpg,"['1.0', '4.6160']","['CF', 'TFT']","['0.9997', '0.0001', '1.1983', '3.0057']","['UP', 'NP', 'OP', 'INT']","['0.9999', '2.5153', '1.7998', '1.6054', '7.4759']","['LIGHT METAL', 'ITO-RESIDUE-T', 'PI SPOT-WITH PAR', 'CF PS DEFORMATION', 'CF DEFECT']",CF,1.0,UP,0.9999,LIGHT METAL,0.9997,CF,UP,LIGHT METAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B4SL4CH-1-3.jpg,"['1.0', '8.9940']","['TFT', 'CF']","['1.0', '5.1113', '7.8513', '3.9441']","['INT', 'NP', 'UP', 'OP']","['0.9990', '0.0009', '2.9404', '8.0162', '1.9492']","['ESD', 'GLASS BROKEN', 'M1-ABNORMAL', 'CF REPAIR FAIL', 'CF DEFECT']",TFT,1.0,INT,0.9990,ESD,1.0,TFT,INT,GLASS BROKEN
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/M1-ABNORMAL@NP@TFT@Array_BATX5AH-1-3.jpg,"['0.9999', '1.5583']","['TFT', 'CF']","['0.7992', '0.1975', '0.0031', '6.7494']","['NP', 'UP', 'OP', 'INT']","['0.4999', '0.4158', '0.0758', '0.0074', '0.0003']","['PV-HOLE-T', 'ITO-RESIDUE-T', 'PI SPOT-WITH PAR', 'POLYMER', 'FIBER']",TFT,0.9999,NP,0.4999,PV-HOLE-T,0.7992,TFT,NP,M1-ABNORMAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B4SQ5TD-1-3.jpg,"['1.0', '1.0675']","['TFT', 'CF']","['1.0', '3.5149', '2.5038', '1.1930']","['INT', 'NP', 'UP', 'OP']","['0.9896', '0.0103', '9.9984', '1.6919', '1.0760']","['ESD', 'GLASS BROKEN', 'M1-ABNORMAL', 'PV-HOLE-T', 'CF DEFECT']",TFT,1.0,INT,0.9896,ESD,1.0,TFT,INT,GLASS BROKEN
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B4VV8BB-1-3.jpg,"['0.9999', '5.4590']","['CF', 'TFT']","['0.9999', '1.2456', '1.8800', '6.8095']","['NP', 'UP', 'OP', 'INT']","['0.9881', '0.0116', '0.0001', '4.3134', '2.6669']","['CF PS DEFORMATION', 'CF DEFECT', 'CF REPAIR FAIL', 'M1-ABNORMAL', 'GLASS CULLET']",CF,0.9999,NP,0.9881,CF PS DEFORMATION,0.9999,CF,NP,CF PS DEFORMATION
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B5AY2QA-1-3.jpg,"['0.9999', '2.6289']","['CF', 'TFT']","['0.9989', '0.0010', '1.2037', '4.4055']","['NP', 'OP', 'UP', 'INT']","['0.9939', '0.0052', '0.0005', '0.0001', '6.9310']","['CF REPAIR FAIL', 'CF DEFECT', 'CF PS DEFORMATION', 'GLASS CULLET', 'PI SPOT-WITH PAR']",CF,0.9999,NP,0.9939,CF REPAIR FAIL,0.9989,CF,NP,CF REPAIR FAIL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@OP@CF@Cell_B58743J-1-3.jpg,"['0.9999', '1.8345']","['CF', 'TFT']","['0.9997', '0.0001', '7.6790', '4.2741']","['OP', 'UP', 'NP', 'INT']","['0.9998', '0.0001', '2.9580', '6.0029', '2.4746']","['FIBER', 'POLYMER', 'GLASS CULLET', 'CF REPAIR FAIL', 'PI SPOT-WITH PAR']",CF,0.9999,OP,0.9998,FIBER,0.9997,CF,OP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS CULLET@OP@CF@Cell_B5AS4CB-1-3.jpg,"['1.0', '3.1518']","['CF', 'TFT']","['0.9999', '8.4621', '7.9113', '1.0526']","['OP', 'UP', 'NP', 'INT']","['0.9990', '0.0008', '4.9081', '1.9144', '6.7192']","['GLASS CULLET', 'POLYMER', 'FIBER', 'LIGHT METAL', 'CF PS DEFORMATION']",CF,1.0,OP,0.9990,GLASS CULLET,0.9999,CF,OP,GLASS CULLET
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B5B13VF-1-3.jpg,"['0.9999', '8.2603']","['CF', 'TFT']","['0.9136', '0.0771', '0.0091', '1.4196']","['NP', 'OP', 'UP', 'INT']","['0.9134', '0.0738', '0.0108', '0.0013', '0.0003']","['CF PS DEFORMATION', 'GLASS CULLET', 'CF DEFECT', 'CF REPAIR FAIL', 'LIGHT METAL']",CF,0.9999,NP,0.9134,CF PS DEFORMATION,0.9136,CF,NP,CF DEFECT
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/M1-ABNORMAL@NP@TFT@Array_B5CU5YT-1-3.jpg,"['0.9992', '0.0007']","['TFT', 'CF']","['0.9922', '0.0040', '0.0036', '2.2610']","['NP', 'UP', 'OP', 'INT']","['0.9507', '0.0317', '0.0080', '0.0036', '0.0028']","['ITO-RESIDUE-T', 'M1-ABNORMAL', 'CF PS DEFORMATION', 'AS-RESIDUE-E', 'PV-HOLE-T']",TFT,0.9992,NP,0.9507,ITO-RESIDUE-T,0.9922,TFT,NP,M1-ABNORMAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/AS-RESIDUE-E@NP@TFT@Array_B5867PQ-1-4.jpg,"['0.9999', '1.2353']","['TFT', 'CF']","['0.9997', '0.0001', '7.3861', '1.7994']","['NP', 'UP', 'OP', 'INT']","['0.9961', '0.0022', '0.0008', '0.0006', '3.0072']","['M1-ABNORMAL', 'AS-RESIDUE-E', 'ITO-RESIDUE-T', 'PV-HOLE-T', 'POLYMER']",TFT,0.9999,NP,0.9961,M1-ABNORMAL,0.9997,TFT,NP,AS-RESIDUE-E
